Scenario,Flow,Iteration,SubIteration,PhoneNumber,Country
SMS,Tinder,1,664,999997180,Angola
SMS,Tinder,1,665,910245025,Angola
SMS,Tinder,1,666,993618687,Angola
SMS,Tinder,1,667,912920872,Angola
SMS,Tinder,1,668,993083150,Angola
SMS,Tinder,1,669,912364772,Angola
SMS,Tinder,1,670,913821459,Angola
SMS,Tinder,1,671,991552987,Angola
SMS,Tinder,1,672,910315872,Angola
SMS,Tinder,1,673,915236087,Angola
SMS,Tinder,1,674,912537230,Angola
SMS,Tinder,1,675,993414045,Angola
SMS,Tinder,1,676,992314452,Angola
SMS,Tinder,1,677,915383972,Angola
SMS,Tinder,1,678,912444021,Angola
SMS,Tinder,1,679,917796553,Angola
SMS,Tinder,1,680,993892203,Angola
SMS,Tinder,1,681,998892904,Angola
SMS,Tinder,1,682,991223691,Angola
SMS,Tinder,1,683,996770454,Angola
SMS,Tinder,1,684,997158478,Angola
SMS,Tinder,1,685,999997148,Angola
SMS,Tinder,1,686,915782728,Angola
SMS,Tinder,1,687,910317900,Angola
SMS,Tinder,1,688,915383688,Angola
SMS,Tinder,1,689,994754016,Angola
SMS,Tinder,1,690,999933513,Angola
SMS,Tinder,1,691,997328676,Angola
SMS,Tinder,1,692,995470605,Angola
SMS,Tinder,1,693,991119426,Angola
SMS,Tinder,1,694,994754347,Angola
SMS,Tinder,1,695,997325525,Angola
SMS,Tinder,1,696,915387942,Angola
SMS,Tinder,1,697,997324797,Angola
SMS,Tinder,1,698,997327206,Angola
SMS,Tinder,1,699,910319628,Angola
SMS,Tinder,1,700,993892827,Angola
SMS,Tinder,1,701,997324477,Angola
SMS,Tinder,1,702,912364244,Angola
SMS,Tinder,1,703,914529808,Angola
SMS,Tinder,1,704,912105242,Angola
SMS,Tinder,1,705,914634619,Angola
SMS,Tinder,1,706,914520947,Angola
SMS,Tinder,1,707,910482901,Angola
SMS,Tinder,1,708,912102193,Angola
SMS,Tinder,1,709,997329908,Angola
SMS,Tinder,1,710,991200717,Angola
SMS,Tinder,1,711,912537581,Angola
SMS,Tinder,1,712,912529150,Angola
SMS,Tinder,1,713,910192933,Angola
SMS,Tinder,1,714,915527598,Angola
SMS,Tinder,1,715,997327503,Angola
SMS,Tinder,1,716,912102600,Angola
SMS,Tinder,1,717,990448736,Angola
SMS,Tinder,1,718,912109320,Angola
SMS,Tinder,1,719,910486845,Angola
SMS,Tinder,1,720,912618892,Angola
SMS,Tinder,1,721,997322288,Angola
SMS,Tinder,1,722,992078971,Angola
SMS,Tinder,1,723,997324525,Angola
SMS,Tinder,1,724,912109223,Angola
SMS,Tinder,1,725,992678518,Angola
SMS,Tinder,1,726,991119289,Angola
SMS,Tinder,1,727,994342211,Angola
SMS,Tinder,1,728,912109742,Angola
SMS,Tinder,1,729,993892552,Angola
SMS,Tinder,1,730,914521115,Angola
SMS,Tinder,1,731,995601189,Angola
SMS,Tinder,1,732,912034829,Angola
SMS,Tinder,1,733,997320695,Angola
SMS,Tinder,1,734,918203271,Angola
SMS,Tinder,1,735,916822022,Angola
SMS,Tinder,1,736,912618926,Angola
SMS,Tinder,1,737,997339996,Angola
SMS,Tinder,1,738,910489171,Angola
SMS,Tinder,1,739,997329830,Angola
SMS,Tinder,1,740,991223141,Angola
SMS,Tinder,1,741,912236533,Angola
SMS,Tinder,1,742,997328537,Angola
SMS,Tinder,1,743,911024558,Angola
SMS,Tinder,1,744,910507529,Angola
SMS,Tinder,1,745,914521655,Angola
SMS,Tinder,1,746,914528233,Angola
SMS,Tinder,1,747,912105051,Angola
SMS,Tinder,1,748,997625503,Angola
SMS,Tinder,1,749,914527932,Angola
SMS,Tinder,1,750,996750067,Angola
SMS,Tinder,1,751,991119804,Angola
SMS,Tinder,1,752,912109878,Angola
SMS,Tinder,1,753,996750912,Angola
SMS,Tinder,1,754,912105079,Angola
SMS,Tinder,1,755,910755677,Angola
SMS,Tinder,1,756,990850201,Angola
SMS,Tinder,1,757,912618267,Angola
SMS,Tinder,1,758,910517077,Angola
SMS,Tinder,1,759,998781038,Angola
SMS,Tinder,1,760,916323671,Angola
SMS,Tinder,1,761,997321598,Angola
SMS,Tinder,1,762,915782617,Angola
SMS,Tinder,1,763,912618491,Angola
SMS,Tinder,1,764,990321611,Angola
SMS,Tinder,1,765,994754408,Angola
SMS,Tinder,1,766,912106573,Angola
SMS,Tinder,1,767,997322946,Angola
SMS,Tinder,1,768,993892493,Angola
SMS,Tinder,1,769,910526864,Angola
SMS,Tinder,1,770,910971914,Angola
SMS,Tinder,1,771,915782688,Angola
SMS,Tinder,1,772,913900734,Angola
SMS,Tinder,1,773,919374990,Angola
SMS,Tinder,1,774,912719333,Angola
SMS,Tinder,1,775,914522268,Angola
SMS,Tinder,1,776,912364832,Angola
SMS,Tinder,1,777,914526004,Angola
SMS,Tinder,1,778,917060642,Angola
SMS,Tinder,1,779,910536945,Angola
SMS,Tinder,1,780,918203594,Angola
SMS,Tinder,1,781,914523856,Angola
SMS,Tinder,1,782,990316763,Angola
SMS,Tinder,1,783,997625391,Angola
SMS,Tinder,1,784,912618240,Angola
SMS,Tinder,1,785,912108118,Angola
SMS,Tinder,1,786,914528247,Angola
SMS,Tinder,1,787,918427992,Angola
SMS,Tinder,1,788,917796175,Angola
SMS,Tinder,1,789,914528759,Angola
SMS,Tinder,1,790,914523375,Angola
SMS,Tinder,1,791,913001931,Angola
SMS,Tinder,1,792,917617752,Angola
SMS,Tinder,1,793,912734306,Angola
SMS,Tinder,1,794,996750815,Angola
SMS,Tinder,1,795,992830129,Angola
SMS,Tinder,1,796,912107673,Angola
SMS,Tinder,1,797,914525396,Angola
SMS,Tinder,1,798,912537561,Angola
SMS,Tinder,1,799,910541320,Angola
SMS,Tinder,1,800,914424301,Angola
SMS,Tinder,1,801,912106063,Angola
SMS,Tinder,1,802,915782196,Angola
SMS,Tinder,1,803,997327637,Angola
SMS,Tinder,1,804,990448876,Angola
SMS,Tinder,1,805,996272233,Angola
SMS,Tinder,1,806,992314620,Angola
SMS,Tinder,1,807,912618181,Angola
SMS,Tinder,1,808,918969108,Angola
SMS,Tinder,1,809,912106968,Angola
SMS,Tinder,1,810,914525027,Angola
SMS,Tinder,1,811,998929623,Angola
SMS,Tinder,1,812,996750256,Angola
SMS,Tinder,1,813,915383819,Angola
SMS,Tinder,1,814,912381165,Angola
SMS,Tinder,1,815,995356010,Angola
SMS,Tinder,1,816,914525977,Angola
SMS,Tinder,1,817,910554801,Angola
SMS,Tinder,1,818,997329964,Angola
SMS,Tinder,1,819,997323116,Angola
SMS,Tinder,1,820,996203589,Angola
SMS,Tinder,1,821,993892934,Angola
SMS,Tinder,1,822,912105889,Angola
SMS,Tinder,1,823,997327702,Angola
SMS,Tinder,1,824,919253281,Angola
SMS,Tinder,1,825,912106275,Angola
SMS,Tinder,1,826,912537217,Angola
SMS,Tinder,1,827,910557661,Angola
SMS,Tinder,1,828,994754224,Angola
SMS,Tinder,1,829,917060996,Angola
SMS,Tinder,1,830,992314786,Angola
SMS,Tinder,1,831,997328078,Angola
SMS,Tinder,1,832,992843863,Angola
SMS,Tinder,1,833,914437465,Angola
SMS,Tinder,1,834,990448231,Angola
SMS,Tinder,1,835,912105948,Angola
SMS,Tinder,1,836,996555470,Angola
SMS,Tinder,1,837,912109147,Angola
SMS,Tinder,1,838,996941838,Angola
SMS,Tinder,1,839,918203416,Angola
SMS,Tinder,1,840,912103630,Angola
SMS,Tinder,1,841,917796725,Angola
SMS,Tinder,1,842,911433242,Angola
SMS,Tinder,1,843,996770830,Angola
SMS,Tinder,1,844,914529337,Angola
SMS,Tinder,1,845,912618101,Angola
SMS,Tinder,1,846,991223006,Angola
SMS,Tinder,1,847,997486774,Angola
SMS,Tinder,1,848,992394868,Angola
SMS,Tinder,1,849,997625098,Angola
SMS,Tinder,1,850,918646608,Angola
SMS,Tinder,1,851,910671500,Angola
SMS,Tinder,1,852,997329989,Angola
SMS,Tinder,1,853,912537567,Angola
SMS,Tinder,1,854,917451962,Angola
SMS,Tinder,1,855,912865607,Angola
SMS,Tinder,1,856,992314977,Angola
SMS,Tinder,1,857,995057998,Angola
SMS,Tinder,1,858,994495646,Angola
SMS,Tinder,1,859,912107781,Angola
SMS,Tinder,1,860,995356137,Angola
SMS,Tinder,1,861,913901383,Angola
SMS,Tinder,1,862,992314550,Angola
SMS,Tinder,1,863,997326760,Angola
SMS,Tinder,1,864,912364794,Angola
SMS,Tinder,1,865,912537621,Angola
SMS,Tinder,1,866,912938749,Angola
SMS,Tinder,1,867,913798193,Angola
SMS,Tinder,1,868,999997510,Angola
SMS,Tinder,1,869,914525582,Angola
SMS,Tinder,1,870,997321082,Angola
SMS,Tinder,1,871,912716433,Angola
SMS,Tinder,1,872,994460601,Angola
SMS,Tinder,1,873,995356763,Angola
SMS,Tinder,1,874,912104403,Angola
SMS,Tinder,1,875,992314515,Angola
SMS,Tinder,1,876,996750873,Angola
SMS,Tinder,1,877,914527796,Angola
SMS,Tinder,1,878,915383405,Angola
SMS,Tinder,1,879,990486956,Angola
SMS,Tinder,1,880,913359847,Angola
SMS,Tinder,1,881,912102254,Angola
SMS,Tinder,1,882,990448865,Angola
SMS,Tinder,1,883,996750087,Angola
SMS,Tinder,1,884,997324616,Angola
SMS,Tinder,1,885,997625008,Angola
SMS,Tinder,1,886,999468502,Angola
SMS,Tinder,1,887,912104301,Angola
SMS,Tinder,1,888,991119859,Angola
SMS,Tinder,1,889,997325780,Angola
SMS,Tinder,1,890,996124836,Angola
SMS,Tinder,1,891,996194854,Angola
SMS,Tinder,1,892,992575634,Angola
SMS,Tinder,1,893,914007063,Angola
SMS,Tinder,1,894,912103618,Angola
SMS,Tinder,1,895,912734233,Angola
SMS,Tinder,1,896,915707792,Angola
SMS,Tinder,1,897,914520499,Angola
SMS,Tinder,1,898,914524242,Angola
SMS,Tinder,1,899,911028859,Angola
SMS,Tinder,1,900,997320700,Angola
SMS,Tinder,1,901,917060712,Angola
SMS,Tinder,1,902,915787223,Angola
SMS,Tinder,1,903,912364118,Angola
SMS,Tinder,1,904,912100274,Angola
SMS,Tinder,1,905,997321602,Angola
SMS,Tinder,1,906,996393465,Angola
SMS,Tinder,1,907,991223371,Angola
SMS,Tinder,1,908,914523434,Angola
SMS,Tinder,1,909,917600349,Angola
SMS,Tinder,1,910,914520011,Angola
SMS,Tinder,1,911,914524342,Angola
SMS,Tinder,1,912,914520643,Angola
SMS,Tinder,1,913,991223167,Angola
SMS,Tinder,1,914,915387454,Angola
SMS,Tinder,1,915,912107158,Angola
SMS,Tinder,1,916,997322311,Angola
SMS,Tinder,1,917,914528398,Angola
SMS,Tinder,1,918,916803612,Angola
SMS,Tinder,1,919,991119710,Angola
SMS,Tinder,1,920,912107563,Angola
SMS,Tinder,1,921,990448384,Angola
SMS,Tinder,1,922,914526899,Angola
SMS,Tinder,1,923,997325819,Angola
SMS,Tinder,1,924,997324281,Angola
SMS,Tinder,1,925,912103188,Angola
SMS,Tinder,1,926,912537952,Angola
SMS,Tinder,1,927,993892920,Angola
SMS,Tinder,1,928,996750376,Angola
SMS,Tinder,1,929,997328764,Angola
SMS,Tinder,1,930,917796475,Angola
SMS,Tinder,1,931,911596187,Angola
SMS,Tinder,1,932,993892502,Angola
SMS,Tinder,1,933,990093240,Angola
SMS,Tinder,1,934,912537628,Angola
SMS,Tinder,1,935,995356940,Angola
SMS,Tinder,1,936,993196655,Angola
SMS,Tinder,1,937,910472105,Angola
SMS,Tinder,1,938,992314430,Angola
SMS,Tinder,1,939,996770461,Angola
SMS,Tinder,1,940,997324130,Angola
SMS,Tinder,1,941,994754392,Angola
SMS,Tinder,1,942,916770380,Angola
SMS,Tinder,1,943,912100167,Angola
SMS,Tinder,1,944,994678757,Angola
SMS,Tinder,1,945,911815190,Angola
SMS,Tinder,1,946,997625007,Angola
SMS,Tinder,1,947,996770325,Angola
SMS,Tinder,1,948,997324785,Angola
SMS,Tinder,1,949,914988072,Angola
SMS,Tinder,1,950,919971513,Angola
SMS,Tinder,1,951,993532529,Angola
SMS,Tinder,1,952,993995900,Angola
SMS,Tinder,1,953,914505160,Angola
SMS,Tinder,1,954,913460723,Angola
SMS,Tinder,1,955,993404129,Angola
SMS,Tinder,1,956,912118640,Angola
SMS,Tinder,1,957,994195603,Angola
SMS,Tinder,1,958,997324033,Angola
SMS,Tinder,1,959,997573249,Angola
SMS,Tinder,1,960,916469854,Angola
SMS,Tinder,1,961,916881814,Angola
SMS,Tinder,1,962,994821952,Angola
SMS,Tinder,1,963,917073522,Angola
SMS,Tinder,1,964,917307589,Angola
SMS,Tinder,1,965,912201387,Angola
SMS,Tinder,1,966,910602044,Angola
SMS,Tinder,1,967,999909851,Angola
SMS,Tinder,1,968,912627682,Angola
SMS,Tinder,1,969,994049768,Angola
SMS,Tinder,1,970,912131932,Angola
SMS,Tinder,1,971,910912640,Angola
SMS,Tinder,1,972,995993080,Angola
SMS,Tinder,1,973,993206846,Angola
SMS,Tinder,1,974,995657878,Angola
SMS,Tinder,1,975,994501565,Angola
SMS,Tinder,1,976,911523653,Angola
SMS,Tinder,1,977,912378185,Angola
SMS,Tinder,1,978,919569508,Angola
SMS,Tinder,1,979,914415259,Angola
SMS,Tinder,1,980,910277105,Angola
SMS,Tinder,1,981,992676928,Angola
SMS,Tinder,1,982,993953724,Angola
SMS,Tinder,1,983,993094753,Angola
SMS,Tinder,1,984,914634631,Angola
SMS,Tinder,1,985,990433482,Angola
SMS,Tinder,1,986,994878468,Angola
SMS,Tinder,1,987,919231090,Angola
SMS,Tinder,1,988,996237183,Angola
SMS,Tinder,1,989,915135990,Angola
SMS,Tinder,1,990,993777986,Angola
SMS,Tinder,1,991,919567931,Angola
SMS,Tinder,1,992,912517404,Angola
SMS,Tinder,1,993,918261784,Angola
SMS,Tinder,1,994,916376254,Angola
SMS,Tinder,1,995,914494813,Angola
SMS,Tinder,1,996,915698592,Angola
SMS,Tinder,1,997,993113771,Angola
SMS,Tinder,1,998,993442693,Angola
SMS,Tinder,1,999,918726094,Angola
SMS,Tinder,1,1000,919497971,Angola
SMS,Tinder,1,1001,996982018,Angola
SMS,Tinder,1,1002,919388849,Angola
SMS,Tinder,1,1003,996069482,Angola
SMS,Tinder,1,1004,997552524,Angola
SMS,Tinder,1,1005,911633197,Angola
SMS,Tinder,1,1006,915689371,Angola
SMS,Tinder,1,1007,994193989,Angola
SMS,Tinder,1,1008,998429519,Angola
SMS,Tinder,1,1009,913775812,Angola
SMS,Tinder,1,1010,919713209,Angola
SMS,Tinder,1,1011,912368764,Angola
SMS,Tinder,1,1012,999234989,Angola
SMS,Tinder,1,1013,917255234,Angola
SMS,Tinder,1,1014,991684638,Angola
SMS,Tinder,1,1015,912759576,Angola
SMS,Tinder,1,1016,912789117,Angola
SMS,Tinder,1,1017,991413974,Angola
SMS,Tinder,1,1018,910739620,Angola
SMS,Tinder,1,1019,999988024,Angola
SMS,Tinder,1,1020,911473735,Angola
SMS,Tinder,1,1021,992426831,Angola
SMS,Tinder,1,1022,999545200,Angola
SMS,Tinder,1,1023,919274360,Angola
SMS,Tinder,1,1024,910225625,Angola
SMS,Tinder,1,1025,993437913,Angola
SMS,Tinder,1,1026,993843560,Angola
SMS,Tinder,1,1027,919209182,Angola
SMS,Tinder,1,1028,911678571,Angola
SMS,Tinder,1,1029,918865094,Angola
SMS,Tinder,1,1030,917786625,Angola
SMS,Tinder,1,1031,995286672,Angola
SMS,Tinder,1,1032,914210074,Angola
SMS,Tinder,1,1033,995364212,Angola
SMS,Tinder,1,1034,999729117,Angola
SMS,Tinder,1,1035,917060994,Angola
SMS,Tinder,1,1036,996541785,Angola
SMS,Tinder,1,1037,996383782,Angola
SMS,Tinder,1,1038,912636877,Angola
SMS,Tinder,1,1039,998384316,Angola
SMS,Tinder,1,1040,910707074,Angola
SMS,Tinder,1,1041,993266904,Angola
SMS,Tinder,1,1042,910830240,Angola
SMS,Tinder,1,1043,916354111,Angola
SMS,Tinder,1,1044,912816450,Angola
SMS,Tinder,1,1045,911530923,Angola
SMS,Tinder,1,1046,914371977,Angola
SMS,Tinder,1,1047,993066186,Angola
SMS,Tinder,1,1048,993413988,Angola
SMS,Tinder,1,1049,916883505,Angola
SMS,Tinder,1,1050,999398599,Angola
SMS,Tinder,1,1051,993413989,Angola
SMS,Tinder,1,1052,916223346,Angola
SMS,Tinder,1,1053,915027151,Angola
SMS,Tinder,1,1054,993413994,Angola
SMS,Tinder,1,1055,999586677,Angola
SMS,Tinder,1,1056,915875578,Angola
SMS,Tinder,1,1057,993838536,Angola
SMS,Tinder,1,1058,995950359,Angola
SMS,Tinder,1,1059,994391905,Angola
SMS,Tinder,1,1060,911524140,Angola
SMS,Tinder,1,1061,996881047,Angola
SMS,Tinder,1,1062,993910031,Angola
SMS,Tinder,1,1063,993479455,Angola
SMS,Tinder,1,1064,919321121,Angola
SMS,Tinder,1,1065,911830658,Angola
SMS,Tinder,1,1066,912329252,Angola
SMS,Tinder,1,1067,996583279,Angola
SMS,Tinder,1,1068,913281372,Angola
SMS,Tinder,1,1069,997209008,Angola
SMS,Tinder,1,1070,913119311,Angola
SMS,Tinder,1,1071,912404233,Angola
SMS,Tinder,1,1072,917297759,Angola
SMS,Tinder,1,1073,919827357,Angola
SMS,Tinder,1,1074,992451695,Angola
SMS,Tinder,1,1075,911873415,Angola
SMS,Tinder,1,1076,914608113,Angola
SMS,Tinder,1,1077,991444081,Angola
SMS,Tinder,1,1078,993850059,Angola
SMS,Tinder,1,1079,912191874,Angola
SMS,Tinder,1,1080,992897364,Angola
SMS,Tinder,1,1081,910528716,Angola
SMS,Tinder,1,1082,912669655,Angola
SMS,Tinder,1,1083,917697417,Angola
SMS,Tinder,1,1084,992524131,Angola
SMS,Tinder,1,1085,997054600,Angola
SMS,Tinder,1,1086,914597537,Angola
SMS,Tinder,1,1087,916038500,Angola
SMS,Tinder,1,1088,916463350,Angola
SMS,Tinder,1,1089,992131057,Angola
SMS,Tinder,1,1090,911102716,Angola
SMS,Tinder,1,1091,992272861,Angola
SMS,Tinder,1,1092,915634340,Angola
SMS,Tinder,1,1093,912823759,Angola
SMS,Tinder,1,1094,913536544,Angola
SMS,Tinder,1,1095,995679145,Angola
SMS,Tinder,1,1096,997010009,Angola
SMS,Tinder,1,1097,997301420,Angola
SMS,Tinder,1,1098,911102726,Angola
SMS,Tinder,1,1099,997297036,Angola
SMS,Tinder,1,1100,914683010,Angola
SMS,Tinder,1,1101,916199401,Angola
SMS,Tinder,1,1102,992300041,Angola
SMS,Tinder,1,1103,991189913,Angola
SMS,Tinder,1,1104,911115932,Angola
SMS,Tinder,1,1105,919451659,Angola
SMS,Tinder,1,1106,911103624,Angola
SMS,Tinder,1,1107,913090295,Angola
SMS,Tinder,1,1108,994729966,Angola
SMS,Tinder,1,1109,917303413,Angola
SMS,Tinder,1,1110,912816021,Angola
SMS,Tinder,1,1111,912070698,Angola
SMS,Tinder,1,1112,912070749,Angola
SMS,Tinder,1,1113,912106513,Angola
SMS,Tinder,1,1114,919928391,Angola
SMS,Tinder,1,1115,912136984,Angola
SMS,Tinder,1,1116,914454110,Angola
SMS,Tinder,1,1117,912070567,Angola
SMS,Tinder,1,1118,912201280,Angola
SMS,Tinder,1,1119,912185831,Angola
SMS,Tinder,1,1120,912229728,Angola
SMS,Tinder,1,1121,914092014,Angola
SMS,Tinder,1,1122,995157831,Angola
SMS,Tinder,1,1123,912222286,Angola
SMS,Tinder,1,1124,914096053,Angola
SMS,Tinder,1,1125,912226166,Angola
SMS,Tinder,1,1126,914117279,Angola
SMS,Tinder,1,1127,911835899,Angola
SMS,Tinder,1,1128,912233278,Angola
SMS,Tinder,1,1129,990461674,Angola
SMS,Tinder,1,1130,910695109,Angola
SMS,Tinder,1,1131,919952242,Angola
SMS,Tinder,1,1132,917340883,Angola
SMS,Tinder,1,1133,913936286,Angola
SMS,Tinder,1,1134,910472596,Angola
SMS,Tinder,1,1135,994754384,Angola
SMS,Tinder,1,1136,999781574,Angola
SMS,Tinder,1,1137,914851944,Angola
SMS,Tinder,1,1138,991909196,Angola
SMS,Tinder,1,1139,912508344,Angola
SMS,Tinder,1,1140,914030056,Angola
SMS,Tinder,1,1141,999967290,Angola
SMS,Tinder,1,1142,914279584,Angola
SMS,Tinder,1,1143,999150857,Angola
SMS,Tinder,1,1144,992489293,Angola
SMS,Tinder,1,1145,915387466,Angola
SMS,Tinder,1,1146,912523412,Angola
SMS,Tinder,1,1147,914645519,Angola
SMS,Tinder,1,1148,919428020,Angola
SMS,Tinder,1,1149,995212066,Angola
SMS,Tinder,1,1150,993276933,Angola
SMS,Tinder,1,1151,912692778,Angola
SMS,Tinder,1,1152,918947144,Angola
SMS,Tinder,1,1153,995744871,Angola
SMS,Tinder,1,1154,994663958,Angola
SMS,Tinder,1,1155,914622392,Angola
SMS,Tinder,1,1156,912618154,Angola
SMS,Tinder,1,1157,918289892,Angola
SMS,Tinder,1,1158,990843381,Angola
SMS,Tinder,1,1159,917772828,Angola
SMS,Tinder,1,1160,990404689,Angola
SMS,Tinder,1,1161,916895661,Angola
SMS,Tinder,1,1162,916588179,Angola
SMS,Tinder,1,1163,916728969,Angola
SMS,Tinder,1,1164,914465981,Angola
SMS,Tinder,1,1165,991026692,Angola
SMS,Tinder,1,1166,915788132,Angola
SMS,Tinder,1,1167,999596395,Angola
SMS,Tinder,1,1168,918201581,Angola
SMS,Tinder,1,1169,990221731,Angola
SMS,Tinder,1,1170,912734226,Angola
SMS,Tinder,1,1171,996492799,Angola
SMS,Tinder,1,1172,914605618,Angola
SMS,Tinder,1,1173,910104988,Angola
SMS,Tinder,1,1174,997175301,Angola
SMS,Tinder,1,1175,914344970,Angola
SMS,Tinder,1,1176,917172642,Angola
SMS,Tinder,1,1177,995578536,Angola
SMS,Tinder,1,1178,992082103,Angola
SMS,Tinder,1,1179,993419136,Angola
SMS,Tinder,1,1180,914126801,Angola
SMS,Tinder,1,1181,999184368,Angola
SMS,Tinder,1,1182,911632788,Angola
SMS,Tinder,1,1183,991038492,Angola
SMS,Tinder,1,1184,912220295,Angola
SMS,Tinder,1,1185,917889904,Angola
SMS,Tinder,1,1186,990584357,Angola
SMS,Tinder,1,1187,995578789,Angola
SMS,Tinder,1,1188,990411798,Angola
SMS,Tinder,1,1189,992859496,Angola
SMS,Tinder,1,1190,918647424,Angola
SMS,Tinder,1,1191,994663960,Angola
SMS,Tinder,1,1192,915901487,Angola
SMS,Tinder,1,1193,990676039,Angola
SMS,Tinder,1,1194,996223304,Angola
SMS,Tinder,1,1195,914254754,Angola
SMS,Tinder,1,1196,997355538,Angola
SMS,Tinder,1,1197,918860340,Angola
SMS,Tinder,1,1198,991715388,Angola
SMS,Tinder,1,1199,990448889,Angola
SMS,Tinder,1,1200,913767183,Angola
SMS,Tinder,1,1201,997625441,Angola
SMS,Tinder,1,1202,990709302,Angola
SMS,Tinder,1,1203,912220135,Angola
SMS,Tinder,1,1204,992082325,Angola
SMS,Tinder,1,1205,997299905,Angola
SMS,Tinder,1,1206,996223294,Angola
SMS,Tinder,1,1207,998607031,Angola
SMS,Tinder,1,1208,912722710,Angola
SMS,Tinder,1,1209,992082668,Angola
SMS,Tinder,1,1210,910190943,Angola
SMS,Tinder,1,1211,916588586,Angola
SMS,Tinder,1,1212,991038523,Angola
SMS,Tinder,1,1213,912653158,Angola
SMS,Tinder,1,1214,993837485,Angola
SMS,Tinder,1,1215,994418766,Angola
SMS,Tinder,1,1216,914254827,Angola
SMS,Tinder,1,1217,992082102,Angola
SMS,Tinder,1,1218,995843360,Angola
SMS,Tinder,1,1219,992149129,Angola
SMS,Tinder,1,1220,918609350,Angola
SMS,Tinder,1,1221,999184174,Angola
SMS,Tinder,1,1222,910109035,Angola
SMS,Tinder,1,1223,914197379,Angola
SMS,Tinder,1,1224,991152913,Angola
SMS,Tinder,1,1225,995449607,Angola
SMS,Tinder,1,1226,991715235,Angola
SMS,Tinder,1,1227,995469877,Angola
SMS,Tinder,1,1228,994480099,Angola
SMS,Tinder,1,1229,916973788,Angola
SMS,Tinder,1,1230,911742338,Angola
SMS,Tinder,1,1231,997291113,Angola
SMS,Tinder,1,1232,916242057,Angola
SMS,Tinder,1,1233,995212856,Angola
SMS,Tinder,1,1234,919594216,Angola
SMS,Tinder,1,1235,991568423,Angola
SMS,Tinder,1,1236,990779331,Angola
SMS,Tinder,1,1237,995335031,Angola
SMS,Tinder,1,1238,918926260,Angola
SMS,Tinder,1,1239,916588575,Angola
SMS,Tinder,1,1240,993463066,Angola
SMS,Tinder,1,1241,911266100,Angola
SMS,Tinder,1,1242,990152846,Angola
SMS,Tinder,1,1243,995578731,Angola
SMS,Tinder,1,1244,995500017,Angola
SMS,Tinder,1,1245,995338166,Angola
SMS,Tinder,1,1246,915165886,Angola
SMS,Tinder,1,1247,912469315,Angola
SMS,Tinder,1,1248,997864310,Angola
SMS,Tinder,1,1249,990404292,Angola
SMS,Tinder,1,1250,919227626,Angola
SMS,Tinder,1,1251,999493530,Angola
SMS,Tinder,1,1252,914254447,Angola
SMS,Tinder,1,1253,911039183,Angola
SMS,Tinder,1,1254,910871487,Angola
SMS,Tinder,1,1255,918897047,Angola
SMS,Tinder,1,1256,990871865,Angola
SMS,Tinder,1,1257,999184645,Angola
SMS,Tinder,1,1258,996130753,Angola
SMS,Tinder,1,1259,914253492,Angola
SMS,Tinder,1,1260,910906774,Angola
SMS,Tinder,1,1261,913745150,Angola
SMS,Tinder,1,1262,919543450,Angola
SMS,Tinder,1,1263,995338176,Angola
SMS,Tinder,1,1264,998838309,Angola
SMS,Tinder,1,1265,990779503,Angola
SMS,Tinder,1,1266,990931848,Angola
SMS,Tinder,1,1267,995894264,Angola
SMS,Tinder,1,1268,994663159,Angola
SMS,Tinder,1,1269,995260948,Angola
SMS,Tinder,1,1270,915902435,Angola
SMS,Tinder,1,1271,916333362,Angola
SMS,Tinder,1,1272,912841237,Angola
SMS,Tinder,1,1273,914643606,Angola
SMS,Tinder,1,1274,995335753,Angola
SMS,Tinder,1,1275,912543758,Angola
SMS,Tinder,1,1276,914490274,Angola
SMS,Tinder,1,1277,999928935,Angola
SMS,Tinder,1,1278,995335384,Angola
SMS,Tinder,1,1279,912891090,Angola
SMS,Tinder,1,1280,996654240,Angola
SMS,Tinder,1,1281,996198429,Angola
SMS,Tinder,1,1282,995082398,Angola
SMS,Tinder,1,1283,910775035,Angola
SMS,Tinder,1,1284,913127036,Angola
SMS,Tinder,1,1285,994442817,Angola
SMS,Tinder,1,1286,995578674,Angola
SMS,Tinder,1,1287,915902146,Angola
SMS,Tinder,1,1288,910688807,Angola
SMS,Tinder,1,1289,996223137,Angola
SMS,Tinder,1,1290,915803605,Angola
SMS,Tinder,1,1291,995338721,Angola
SMS,Tinder,1,1292,913789970,Angola
SMS,Tinder,1,1293,918756755,Angola
SMS,Tinder,1,1294,914254069,Angola
SMS,Tinder,1,1295,996223417,Angola
SMS,Tinder,1,1296,998855073,Angola
SMS,Tinder,1,1297,991038980,Angola
SMS,Tinder,1,1298,995578192,Angola
SMS,Tinder,1,1299,912891600,Angola
SMS,Tinder,1,1300,916768951,Angola
SMS,Tinder,1,1301,919249096,Angola
SMS,Tinder,1,1302,995300242,Angola
SMS,Tinder,1,1303,912924809,Angola
SMS,Tinder,1,1304,916588214,Angola
SMS,Tinder,1,1305,991792132,Angola
SMS,Tinder,1,1306,991268268,Angola
SMS,Tinder,1,1307,995212926,Angola
SMS,Tinder,1,1308,912629452,Angola
SMS,Tinder,1,1309,995338238,Angola
SMS,Tinder,1,1310,993892029,Angola
SMS,Tinder,1,1311,914014897,Angola
SMS,Tinder,1,1312,916588782,Angola
SMS,Tinder,1,1313,913663300,Angola
